synopsis_plagiarism_similarity,title_length,description_length,synopsis_length,title_word_count,description_word_count,synopsis_word_count,title_sentiment,description_sentiment,synopsis_sentiment,description_readability,synopsis_readability,num_locations,rehearsal_to_shooting_days,production_duration_months,num_crew_roles,avg_crew_compensation,max_crew_compensation,pct_negotiable_crew,num_casting_roles,num_male_roles,num_female_roles,num_nonbinary_roles,gender_diversity_score,avg_casting_compensation,max_casting_compensation,pct_negotiable_casting,age_range_diversity,casting_description_sentiment,project_duration_days,project_year,project_month,project_type_id,package_type_of_user,has_major_city,is_summer_production,is_winter_production,has_director,has_assistant_director,has_child_actors,is_holiday_season,review_status
0.67,31.0,142.0,149.0,3.0,21.0,23.0,0.1531,0.4215,0.7717,41.42914285714289,53.86831521739131,1.0,18.0,2.0,2.0,0.0,0.0,100.0,3.0,0.0,2.0,1.0,0.4444444444444444,39000.0,39000.0,66.66666666666666,2.0,0.14049999999999999,65.0,2024.0,6.0,TV,basic,False,True,False,False,False,False,False,Needs Review
0.42,31.0,144.0,140.0,3.0,22.0,22.0,0.0,-0.3353,0.128,34.037121212121235,58.970681818181816,3.0,29.0,1.0,5.0,24000.0,35000.0,60.0,6.0,3.0,3.0,0.0,0.5,29600.0,36000.0,16.666666666666664,4.0,0.01376666666666665,37.0,2025.0,1.0,Theater,free,True,False,True,False,False,True,True,Approved
0.73,36.0,125.0,138.0,3.0,16.0,21.0,0.0,0.6597,-0.4404,16.35916666666668,50.67285714285717,1.0,24.0,5.0,2.0,48000.0,48000.0,50.0,4.0,1.0,2.0,1.0,0.625,33500.0,35000.0,50.0,3.0,0.19425,153.0,2025.0,1.0,TV,premium,True,False,True,False,False,True,True,Needs Review
0.15,34.0,141.0,86.0,4.0,22.0,10.0,0.0,0.7003,-0.0972,45.57348484848487,-9.73999999999998,3.0,27.0,2.0,4.0,31500.0,35000.0,50.0,5.0,2.0,1.0,2.0,0.6399999999999999,29500.0,35000.0,60.0,4.0,0.2785,72.0,2025.0,8.0,Theater,basic,True,True,False,False,False,True,False,Approved
0.25,26.0,198.0,101.0,3.0,29.0,15.0,0.0,0.296,0.926,49.25144827586209,49.48000000000002,1.0,13.0,4.0,3.0,40000.0,40000.0,66.66666666666666,6.0,2.0,1.0,3.0,0.6111111111111112,28000.0,28000.0,83.33333333333334,4.0,0.3083833333333333,130.0,2026.0,2.0,Film,premium,True,False,True,False,True,False,False,Approved
0.05,22.0,129.0,90.0,3.0,17.0,12.0,0.0,0.4215,0.6808,11.977450980392177,33.57500000000002,2.0,17.0,3.0,5.0,23000.0,36000.0,60.0,5.0,2.0,2.0,1.0,0.6399999999999999,29333.333333333332,35000.0,40.0,4.0,0.21959999999999996,99.0,2024.0,6.0,Short Film,premium,True,True,False,False,False,False,False,Approved
0.31,25.0,199.0,145.0,3.0,30.0,24.0,0.4019,-0.7003,0.6908,57.940000000000026,66.79500000000002,1.0,23.0,5.0,4.0,44000.0,44000.0,75.0,4.0,1.0,2.0,1.0,0.625,26250.0,33000.0,0.0,3.0,0.157825,158.0,2025.0,6.0,TV,premium,True,True,False,False,False,False,False,Approved
0.0,27.0,194.0,127.0,3.0,26.0,19.0,0.0,0.6908,0.316,29.103153846153873,35.65929824561405,1.0,24.0,3.0,5.0,20666.666666666668,31000.0,40.0,5.0,2.0,1.0,2.0,0.6399999999999999,0.0,0.0,100.0,3.0,-0.021940000000000005,95.0,2025.0,8.0,TV,premium,False,True,False,False,False,True,False,Approved
0.62,34.0,172.0,75.0,3.0,28.0,10.0,0.0,0.8402,0.0,56.1224285714286,24.100000000000023,3.0,28.0,4.0,4.0,22000.0,22000.0,75.0,5.0,4.0,0.0,1.0,0.31999999999999984,33666.666666666664,40000.0,40.0,2.0,0.13232,149.0,2025.0,6.0,Film,free,True,True,False,False,False,False,False,Needs Review
0.47,33.0,167.0,122.0,3.0,25.0,19.0,0.0,-0.7096,-0.3412,44.82725000000002,63.9821710526316,3.0,12.0,5.0,5.0,38500.0,39000.0,60.0,4.0,1.0,3.0,0.0,0.375,34000.0,40000.0,25.0,4.0,0.3501,154.0,2026.0,3.0,Short Film,premium,True,False,False,False,False,True,False,Approved
0.78,28.0,159.0,116.0,3.0,23.0,15.0,0.0,0.2716,0.5719,39.155271739130455,11.268750000000011,3.0,13.0,3.0,4.0,45000.0,45000.0,75.0,3.0,1.0,2.0,0.0,0.4444444444444444,15000.0,15000.0,66.66666666666666,2.0,0.18076666666666666,110.0,2025.0,7.0,Documentary,free,True,True,False,False,False,True,False,Needs Review
0.62,35.0,134.0,146.0,3.0,20.0,26.0,0.3182,0.6249,0.4019,63.18500000000003,89.6067307692308,2.0,20.0,3.0,2.0,0.0,0.0,100.0,4.0,1.0,1.0,2.0,0.625,28250.0,39000.0,0.0,3.0,0.3519,104.0,2024.0,7.0,TV,basic,True,True,False,False,False,True,False,Needs Review
0.39,43.0,142.0,74.0,3.0,22.0,11.0,0.34,-0.4215,0.6705,51.27977272727273,47.434318181818185,3.0,21.0,5.0,2.0,16500.0,19000.0,0.0,5.0,2.0,2.0,1.0,0.6399999999999999,30500.0,37000.0,20.0,3.0,-0.07974,156.0,2024.0,5.0,Theater,free,True,False,False,False,False,True,False,Approved
0.03,28.0,142.0,105.0,3.0,20.0,18.0,0.0,0.8779,0.7579,66.40000000000003,73.84500000000001,2.0,10.0,2.0,4.0,0.0,0.0,100.0,4.0,1.0,2.0,1.0,0.625,31000.0,32000.0,50.0,2.0,-0.16515000000000002,83.0,2025.0,9.0,TV,free,False,False,False,False,False,True,False,Approved
0.03,27.0,93.0,103.0,3.0,14.0,16.0,0.0,0.0,0.7351,32.89833333333334,58.65916666666669,2.0,22.0,3.0,5.0,29666.666666666668,45000.0,40.0,6.0,3.0,1.0,2.0,0.6111111111111112,26750.0,32000.0,33.33333333333333,4.0,0.5461833333333334,110.0,2026.0,2.0,Documentary,premium,True,False,False,False,False,True,False,Approved
0.69,29.0,143.0,131.0,3.0,22.0,21.0,0.4215,0.5106,0.7964,49.41893939393941,66.7871428571429,1.0,13.0,2.0,3.0,33000.0,33000.0,66.66666666666666,4.0,1.0,0.0,3.0,0.375,30500.0,33000.0,50.0,4.0,0.10129999999999999,79.0,2025.0,6.0,Film,basic,True,True,False,False,False,True,False,Needs Review
0.77,37.0,192.0,111.0,3.0,29.0,17.0,0.0,0.8896,-0.5106,58.98433908045979,31.883333333333354,3.0,18.0,5.0,2.0,27000.0,27000.0,50.0,5.0,1.0,1.0,3.0,0.56,19666.666666666668,26000.0,40.0,4.0,-0.16021999999999997,164.0,2025.0,1.0,Documentary,premium,True,False,True,False,False,True,True,Needs Review
0.7,33.0,194.0,119.0,3.0,27.0,14.0,0.0,0.3182,0.6908,41.55400000000003,-9.40166666666667,2.0,30.0,1.0,5.0,30000.0,39000.0,60.0,6.0,3.0,1.0,2.0,0.6111111111111112,37000.0,37000.0,83.33333333333334,4.0,0.14755,54.0,2024.0,5.0,Documentary,premium,True,False,False,True,True,False,False,Needs Review
0.84,37.0,150.0,115.0,3.0,22.0,18.0,0.0,0.5719,0.2023,43.58886363636364,40.94500000000002,3.0,22.0,4.0,4.0,38000.0,47000.0,50.0,6.0,1.0,4.0,1.0,0.5,38000.0,38000.0,83.33333333333334,4.0,-0.0017833333333333312,121.0,2025.0,6.0,Film,free,True,True,False,False,False,True,False,Rejected
0.42,30.0,157.0,57.0,3.0,23.0,9.0,0.4588,0.5106,0.765,40.888115942029,80.06750000000002,1.0,16.0,2.0,2.0,0.0,0.0,100.0,4.0,1.0,2.0,1.0,0.625,16000.0,16000.0,75.0,4.0,0.00645,70.0,2024.0,10.0,Theater,premium,False,False,False,False,False,True,False,Approved
0.1,35.0,166.0,84.0,3.0,28.0,14.0,0.0,-0.7351,0.0,80.29385714285716,81.24119047619048,1.0,16.0,5.0,3.0,0.0,0.0,100.0,5.0,1.0,2.0,2.0,0.6399999999999999,24000.0,35000.0,20.0,3.0,0.09430000000000001,156.0,2025.0,5.0,Short Film,premium,False,False,False,False,False,False,False,Approved
0.97,39.0,145.0,104.0,4.0,21.0,15.0,0.0,0.0,0.9153,56.47767857142861,49.48000000000002,2.0,23.0,1.0,5.0,26750.0,43000.0,20.0,3.0,1.0,1.0,1.0,0.6666666666666667,15000.0,15000.0,66.66666666666666,2.0,-0.007999999999999998,35.0,2025.0,9.0,Documentary,free,True,False,False,False,False,False,False,Rejected
0.91,32.0,186.0,55.0,4.0,27.0,9.0,0.296,0.128,0.0258,33.91708333333335,80.06750000000002,2.0,18.0,5.0,3.0,16000.0,19000.0,33.33333333333333,4.0,2.0,2.0,0.0,0.5,20000.0,20000.0,75.0,4.0,0.22407500000000002,156.0,2025.0,1.0,Documentary,basic,True,False,True,False,False,True,True,Rejected
0.66,37.0,172.0,108.0,4.0,27.0,17.0,0.0,-0.4874,-0.5106,64.40083333333337,66.71862745098042,3.0,29.0,1.0,3.0,0.0,0.0,100.0,6.0,2.0,3.0,1.0,0.6111111111111112,32000.0,39000.0,0.0,4.0,0.312,42.0,2024.0,7.0,TV,basic,True,True,False,False,False,True,False,Needs Review
0.02,27.0,157.0,130.0,3.0,24.0,21.0,0.296,0.5719,0.5106,59.745000000000005,68.5633928571429,1.0,20.0,2.0,4.0,14000.0,14000.0,75.0,3.0,1.0,1.0,1.0,0.6666666666666667,33000.0,33000.0,66.66666666666666,3.0,0.2786666666666667,61.0,2024.0,8.0,Film,basic,False,True,False,False,True,True,False,Approved
0.47,26.0,152.0,128.0,3.0,24.0,18.0,0.0,0.2023,-0.1779,66.79500000000002,31.545000000000016,3.0,25.0,4.0,3.0,0.0,0.0,100.0,4.0,2.0,1.0,1.0,0.625,0.0,0.0,100.0,3.0,0.078875,140.0,2025.0,7.0,Theater,premium,True,True,False,False,False,True,False,Approved
0.85,41.0,133.0,80.0,3.0,21.0,13.0,0.0,-0.7096,0.0,66.7871428571429,70.08365384615385,2.0,21.0,5.0,4.0,22666.666666666668,30000.0,25.0,6.0,3.0,2.0,1.0,0.6111111111111112,25500.0,30000.0,33.33333333333333,4.0,0.1178333333333333,179.0,2025.0,12.0,Documentary,basic,True,False,True,False,False,True,True,Rejected
0.76,38.0,150.0,77.0,3.0,21.0,11.0,0.4939,0.5868,-0.2732,28.277678571428623,32.05250000000001,1.0,20.0,3.0,5.0,29666.666666666668,42000.0,40.0,4.0,2.0,1.0,1.0,0.625,24500.0,34000.0,50.0,4.0,0.1522,117.0,2024.0,12.0,Short Film,free,False,False,True,False,False,True,True,Needs Review
0.94,20.0,161.0,144.0,3.0,22.0,23.0,0.0,-0.5764,-0.5367,25.478090909090923,72.2596195652174,2.0,25.0,4.0,5.0,30000.0,45000.0,60.0,6.0,2.0,2.0,2.0,0.6666666666666667,31333.333333333332,37000.0,50.0,4.0,0.20918333333333336,133.0,2025.0,2.0,Documentary,premium,True,False,True,False,False,True,False,Rejected
0.09,37.0,168.0,147.0,4.0,25.0,20.0,0.296,0.3182,-0.1298,48.21125000000001,32.56000000000003,1.0,11.0,3.0,4.0,42000.0,49000.0,25.0,6.0,1.0,2.0,3.0,0.6111111111111112,30750.0,40000.0,33.33333333333333,4.0,-0.049783333333333346,107.0,2024.0,10.0,Documentary,basic,True,False,False,False,False,True,False,Approved
0.91,37.0,91.0,83.0,4.0,15.0,15.0,0.0,0.2023,0.2732,77.68000000000004,86.42250000000001,3.0,15.0,5.0,5.0,37000.0,45000.0,40.0,4.0,1.0,2.0,1.0,0.625,27500.0,34000.0,50.0,3.0,-0.347175,151.0,2025.0,8.0,TV,basic,True,True,False,False,False,True,False,Rejected
0.57,26.0,172.0,93.0,3.0,26.0,13.0,0.0,0.4019,0.4939,71.40315384615386,-1.5009615384615245,3.0,21.0,2.0,3.0,32500.0,41000.0,33.33333333333333,5.0,1.0,3.0,1.0,0.5599999999999999,29250.0,35000.0,20.0,5.0,0.17756000000000002,65.0,2024.0,8.0,Film,free,True,True,False,False,False,True,False,Needs Review
0.86,29.0,185.0,120.0,3.0,29.0,17.0,0.0,0.4588,0.0,56.067097701149464,16.953921568627493,1.0,27.0,5.0,5.0,22500.0,34000.0,60.0,3.0,2.0,0.0,1.0,0.4444444444444444,27500.0,32000.0,33.33333333333333,3.0,-0.05249999999999999,161.0,2025.0,8.0,Film,premium,True,True,False,False,False,True,False,Rejected
0.84,30.0,183.0,94.0,3.0,25.0,13.0,0.0,0.743,-0.0772,39.32800000000003,44.05288461538464,2.0,26.0,3.0,3.0,16000.0,16000.0,66.66666666666666,6.0,3.0,3.0,0.0,0.5,26800.0,35000.0,16.666666666666664,3.0,0.041133333333333334,113.0,2024.0,12.0,Theater,premium,True,False,True,False,False,False,True,Rejected
0.69,33.0,126.0,114.0,3.0,17.0,18.0,0.0,0.2732,0.8522,28.344779411764733,78.54500000000002,1.0,27.0,1.0,2.0,12000.0,12000.0,50.0,5.0,3.0,1.0,1.0,0.5599999999999999,29500.0,38000.0,20.0,4.0,-0.05671999999999999,38.0,2024.0,5.0,Theater,premium,True,True,False,False,False,True,False,Needs Review
0.65,33.0,151.0,140.0,3.0,25.0,23.0,0.0,0.765,0.0258,69.78400000000002,68.58135869565217,2.0,9.0,3.0,5.0,40000.0,43000.0,40.0,5.0,3.0,1.0,1.0,0.5599999999999999,23333.333333333332,32000.0,40.0,4.0,0.42732000000000003,108.0,2026.0,1.0,Theater,free,True,False,True,False,False,True,True,Needs Review
0.89,37.0,184.0,79.0,3.0,27.0,11.0,0.0,0.4215,0.0,58.13416666666669,33.913333333333355,2.0,23.0,2.0,3.0,25000.0,25000.0,66.66666666666666,6.0,3.0,1.0,2.0,0.6111111111111112,24000.0,28000.0,50.0,3.0,-0.014650000000000005,73.0,2026.0,1.0,Film,premium,False,False,True,True,False,True,True,Rejected
0.08,28.0,108.0,128.0,3.0,15.0,20.0,0.0,0.4404,-0.5106,35.662499999999994,68.93833333333333,2.0,31.0,2.0,5.0,29666.666666666668,40000.0,40.0,5.0,0.0,3.0,2.0,0.48,37500.0,40000.0,20.0,3.0,0.03124,60.0,2024.0,12.0,TV,premium,True,False,True,False,False,True,True,Approved
0.84,38.0,196.0,148.0,3.0,31.0,24.0,0.0,0.4215,0.0711,54.22309139784949,78.58800000000004,3.0,19.0,4.0,4.0,34250.0,48000.0,0.0,6.0,1.0,0.0,5.0,0.2777777777777777,20500.0,23000.0,66.66666666666666,5.0,-0.0033999999999999955,131.0,2026.0,1.0,Theater,basic,True,False,True,False,False,True,True,Rejected
0.47,25.0,146.0,128.0,3.0,20.0,18.0,0.0,0.4788,-0.2263,41.02000000000004,28.367500000000035,1.0,25.0,4.0,2.0,34000.0,43000.0,0.0,6.0,1.0,1.0,4.0,0.5,25666.666666666668,32000.0,50.0,4.0,0.005500000000000014,133.0,2025.0,6.0,Short Film,free,True,True,False,False,False,True,False,Approved
0.93,35.0,139.0,96.0,3.0,20.0,14.0,0.0,0.6808,-0.3283,39.32833333333335,51.026904761904774,1.0,16.0,3.0,2.0,26500.0,33000.0,0.0,6.0,1.0,3.0,2.0,0.6111111111111112,18000.0,18000.0,83.33333333333334,3.0,0.19553333333333334,108.0,2025.0,9.0,Film,premium,True,False,False,False,False,True,False,Rejected
0.81,35.0,119.0,97.0,3.0,17.0,13.0,0.3818,0.7845,0.3818,51.78921568627453,46.2520512820513,3.0,24.0,4.0,2.0,16000.0,20000.0,0.0,6.0,3.0,2.0,1.0,0.6111111111111112,22000.0,31000.0,16.666666666666664,4.0,0.34389999999999993,124.0,2025.0,11.0,Film,premium,True,False,False,False,False,True,True,Rejected
0.67,33.0,195.0,146.0,3.0,26.0,23.0,0.4588,0.4404,0.0,33.23666666666668,57.54657608695652,1.0,15.0,1.0,4.0,29000.0,43000.0,25.0,4.0,1.0,1.0,2.0,0.625,25500.0,31000.0,50.0,3.0,0.44780000000000003,45.0,2025.0,4.0,Short Film,premium,True,False,False,False,False,True,False,Needs Review
0.01,34.0,162.0,55.0,3.0,25.0,8.0,0.0,-0.4588,0.0,68.51525000000001,40.09,1.0,13.0,2.0,3.0,44000.0,44000.0,66.66666666666666,4.0,0.0,3.0,1.0,0.375,25500.0,26000.0,50.0,3.0,0.265025,62.0,2026.0,1.0,Short Film,premium,True,False,True,False,False,True,True,Approved
0.65,43.0,128.0,93.0,4.0,21.0,13.0,0.0,0.7845,0.6908,80.64910714285718,52.75974358974361,3.0,11.0,2.0,4.0,35000.0,44000.0,50.0,4.0,0.0,4.0,0.0,0.0,31000.0,31000.0,75.0,4.0,0.303075,69.0,2024.0,7.0,Film,premium,True,True,False,False,False,True,False,Needs Review
0.48,32.0,184.0,110.0,3.0,26.0,16.0,0.0,-0.6222,0.0,42.11853846153849,48.084166666666704,3.0,22.0,2.0,3.0,38000.0,38000.0,66.66666666666666,4.0,0.0,2.0,2.0,0.5,0.0,0.0,100.0,2.0,0.3787,87.0,2025.0,4.0,Short Film,premium,True,False,False,False,False,False,False,Approved
0.91,33.0,116.0,77.0,4.0,17.0,10.0,0.0,0.3182,0.5574,68.15654411764709,7.180000000000035,3.0,18.0,3.0,3.0,22000.0,22000.0,66.66666666666666,6.0,2.0,0.0,4.0,0.4444444444444444,32750.0,39000.0,33.33333333333333,5.0,0.13415000000000002,90.0,2024.0,10.0,Documentary,basic,True,False,False,False,False,True,False,Rejected
0.8,33.0,188.0,137.0,3.0,29.0,25.0,0.0,0.8271,0.5859,76.48778735632185,86.70400000000002,2.0,26.0,1.0,2.0,33000.0,33000.0,50.0,6.0,3.0,1.0,2.0,0.6111111111111112,27500.0,37000.0,66.66666666666666,4.0,0.20543333333333336,36.0,2025.0,7.0,Film,premium,True,True,False,False,False,True,False,Needs Review
0.63,32.0,177.0,99.0,3.0,28.0,15.0,0.0,0.2933,0.6705,60.74428571428575,60.76000000000002,1.0,26.0,5.0,5.0,17000.0,23000.0,60.0,3.0,1.0,1.0,1.0,0.6666666666666667,39000.0,39000.0,66.66666666666666,2.0,0.2189,165.0,2025.0,8.0,Theater,basic,True,False,False,False,False,False,False,Needs Review
0.6,41.0,144.0,60.0,3.0,19.0,10.0,0.4588,0.0,0.765,31.206666666666678,74.86000000000003,2.0,22.0,4.0,2.0,28000.0,28000.0,50.0,4.0,2.0,1.0,1.0,0.625,15000.0,15000.0,75.0,3.0,0.101175,126.0,2025.0,3.0,Short Film,free,True,False,False,False,True,True,False,Needs Review
0.98,38.0,142.0,149.0,3.0,24.0,21.0,0.0,0.7845,-0.4019,75.06300000000003,38.58714285714291,3.0,18.0,2.0,5.0,31500.0,44000.0,60.0,6.0,2.0,4.0,0.0,0.4444444444444444,28250.0,38000.0,33.33333333333333,5.0,-0.04588333333333334,63.0,2025.0,6.0,Theater,basic,True,True,False,False,False,True,False,Rejected
0.82,32.0,152.0,143.0,4.0,24.0,20.0,0.4939,0.8225,0.2732,78.58800000000004,22.40833333333333,3.0,16.0,3.0,5.0,35666.666666666664,41000.0,40.0,3.0,0.0,2.0,1.0,0.4444444444444444,36500.0,37000.0,33.33333333333333,2.0,0.06506666666666666,97.0,2025.0,6.0,TV,free,True,True,False,False,False,True,False,Rejected
0.9,27.0,187.0,117.0,3.0,28.0,17.0,0.0,0.0,0.7184,44.03671428571431,51.78921568627453,3.0,19.0,3.0,3.0,32500.0,45000.0,33.33333333333333,3.0,1.0,1.0,1.0,0.6666666666666667,28000.0,35000.0,33.33333333333333,2.0,0.24766666666666667,91.0,2025.0,5.0,Theater,free,True,False,False,False,False,False,False,Rejected
0.25,31.0,184.0,131.0,3.0,31.0,21.0,0.3818,0.4404,0.872,70.59728494623658,76.62053571428574,1.0,17.0,4.0,3.0,28000.0,32000.0,33.33333333333333,3.0,0.0,1.0,2.0,0.4444444444444444,31000.0,31000.0,66.66666666666666,3.0,0.15073333333333333,148.0,2025.0,10.0,Short Film,premium,True,False,False,False,True,True,False,Approved
0.94,38.0,188.0,102.0,4.0,28.0,16.0,0.0,0.0,-0.4767,34.972428571428594,81.16250000000001,2.0,11.0,2.0,2.0,15000.0,18000.0,0.0,6.0,1.0,4.0,1.0,0.5,38000.0,38000.0,83.33333333333334,4.0,0.4611166666666667,63.0,2025.0,2.0,Documentary,free,True,False,True,False,False,True,False,Rejected
0.11,31.0,168.0,105.0,3.0,25.0,17.0,0.0,0.765,0.6249,63.01600000000005,66.71862745098042,1.0,21.0,4.0,4.0,33500.0,43000.0,50.0,3.0,0.0,2.0,1.0,0.4444444444444444,38000.0,38000.0,66.66666666666666,2.0,0.38070000000000004,140.0,2024.0,5.0,Theater,premium,True,False,False,False,False,True,False,Approved
0.85,24.0,153.0,130.0,3.0,25.0,21.0,0.0,0.1779,0.2415,69.78400000000002,64.53482142857146,1.0,25.0,5.0,2.0,22500.0,33000.0,0.0,4.0,0.0,2.0,2.0,0.5,34000.0,37000.0,25.0,3.0,0.1064,173.0,2024.0,12.0,Film,premium,False,False,True,False,False,False,True,Rejected
0.73,34.0,197.0,47.0,3.0,30.0,8.0,0.0,0.296,-0.0609,54.10500000000002,86.45000000000002,3.0,26.0,2.0,5.0,18000.0,18000.0,80.0,6.0,4.0,2.0,0.0,0.4444444444444444,30250.0,39000.0,33.33333333333333,4.0,0.24226666666666666,89.0,2024.0,12.0,Documentary,free,True,False,True,False,False,True,True,Needs Review
0.76,40.0,110.0,110.0,4.0,17.0,16.0,0.0,-0.4767,0.8126,66.71862745098042,48.084166666666704,2.0,25.0,1.0,4.0,48000.0,48000.0,75.0,6.0,2.0,2.0,2.0,0.6666666666666667,37000.0,37000.0,83.33333333333334,4.0,0.41839999999999994,56.0,2026.0,3.0,Documentary,premium,True,False,False,False,False,True,False,Needs Review
0.76,31.0,173.0,105.0,3.0,26.0,18.0,0.0,0.4019,0.5859,51.880076923076956,83.24500000000002,2.0,23.0,1.0,3.0,0.0,0.0,100.0,4.0,0.0,2.0,2.0,0.5,36000.0,36000.0,75.0,4.0,0.37887499999999996,32.0,2026.0,3.0,Theater,basic,True,False,False,False,False,True,False,Needs Review
0.75,28.0,159.0,55.0,3.0,25.0,8.0,0.0,0.5574,0.0,57.09383333333335,33.57500000000002,2.0,21.0,2.0,3.0,0.0,0.0,100.0,5.0,0.0,3.0,2.0,0.48,30000.0,39000.0,60.0,3.0,0.20254,67.0,2025.0,10.0,Documentary,premium,True,False,False,False,False,False,False,Needs Review
0.81,36.0,120.0,56.0,3.0,15.0,8.0,0.0,0.0,0.5106,1.822499999999991,12.425000000000011,1.0,24.0,4.0,4.0,25333.333333333332,29000.0,25.0,6.0,0.0,4.0,2.0,0.4444444444444444,32000.0,38000.0,50.0,4.0,0.19988333333333333,126.0,2024.0,12.0,Film,premium,False,False,True,False,False,False,True,Rejected
0.7,27.0,171.0,135.0,3.0,25.0,22.0,0.4939,0.2732,0.5563,52.86400000000003,83.1599090909091,3.0,25.0,3.0,3.0,32000.0,43000.0,0.0,3.0,0.0,1.0,2.0,0.4444444444444444,26000.0,31000.0,33.33333333333333,3.0,0.22620000000000004,102.0,2025.0,5.0,Film,premium,True,False,False,False,True,True,False,Needs Review
0.06,32.0,182.0,142.0,3.0,29.0,19.0,0.0,0.2732,0.6486,72.58937931034484,42.68326315789477,1.0,20.0,2.0,4.0,30333.333333333332,47000.0,25.0,6.0,2.0,1.0,3.0,0.6111111111111112,23000.0,26000.0,50.0,4.0,0.25353333333333333,79.0,2025.0,12.0,Film,premium,True,False,True,False,False,True,True,Approved
0.79,28.0,128.0,41.0,3.0,19.0,8.0,0.3612,0.5574,0.0,28.36111842105265,97.025,1.0,16.0,4.0,2.0,0.0,0.0,100.0,4.0,3.0,0.0,1.0,0.375,25000.0,25000.0,75.0,3.0,0.210575,121.0,2025.0,1.0,Film,basic,True,False,True,False,False,True,True,Needs Review
0.8,37.0,104.0,82.0,3.0,15.0,12.0,0.0,0.7845,0.3612,49.48000000000002,38.595,1.0,35.0,5.0,2.0,34000.0,34000.0,50.0,6.0,1.0,2.0,3.0,0.6111111111111112,29500.0,37000.0,66.66666666666666,3.0,0.2668166666666667,176.0,2025.0,6.0,Film,basic,True,True,False,False,False,True,False,Rejected
0.89,35.0,96.0,58.0,3.0,14.0,9.0,0.3182,0.4019,0.4019,38.941190476190485,61.26750000000001,1.0,14.0,4.0,5.0,31333.333333333332,46000.0,40.0,5.0,0.0,1.0,4.0,0.31999999999999984,35000.0,39000.0,20.0,4.0,0.15994000000000003,129.0,2024.0,6.0,Short Film,free,True,True,False,False,False,True,False,Rejected
0.37,35.0,166.0,73.0,3.0,24.0,11.0,0.0,0.5574,0.25,50.388000000000034,47.434318181818185,1.0,28.0,1.0,5.0,29000.0,45000.0,20.0,5.0,0.0,2.0,3.0,0.48,21500.0,22000.0,60.0,3.0,0.36445999999999995,55.0,2025.0,5.0,TV,free,False,True,False,False,False,True,False,Approved
0.3,39.0,72.0,114.0,3.0,12.0,18.0,0.0,-0.1301,0.0,66.79500000000002,64.44500000000002,1.0,18.0,2.0,2.0,44000.0,44000.0,50.0,5.0,1.0,2.0,2.0,0.6399999999999999,29666.666666666668,39000.0,40.0,4.0,0.28022,87.0,2025.0,7.0,Theater,premium,True,True,False,False,False,True,False,Approved
0.68,42.0,139.0,148.0,3.0,24.0,22.0,0.0,-0.7964,0.34,73.84500000000001,51.27977272727273,1.0,25.0,2.0,5.0,11000.0,11000.0,80.0,5.0,3.0,1.0,1.0,0.5599999999999999,33666.666666666664,40000.0,40.0,4.0,0.14471999999999996,77.0,2026.0,2.0,Film,premium,False,False,True,True,False,True,False,Needs Review
0.55,32.0,152.0,138.0,3.0,23.0,19.0,0.25,0.128,0.8126,57.54657608695652,50.6242763157895,3.0,20.0,1.0,4.0,27500.0,38000.0,50.0,6.0,2.0,1.0,3.0,0.6111111111111112,40000.0,40000.0,66.66666666666666,3.0,0.14615,54.0,2025.0,5.0,Short Film,basic,True,False,False,False,False,True,False,Needs Review
0.74,36.0,177.0,108.0,3.0,28.0,16.0,0.0,0.25,0.4939,74.25100000000002,53.3716666666667,2.0,14.0,2.0,5.0,27000.0,42000.0,0.0,6.0,2.0,0.0,4.0,0.4444444444444444,29333.333333333332,35000.0,50.0,4.0,-0.05311666666666668,67.0,2025.0,3.0,Short Film,basic,True,False,False,False,False,True,False,Needs Review
0.98,33.0,197.0,100.0,3.0,27.0,14.0,0.4588,-0.1531,0.0,35.28733333333335,20.81261904761905,2.0,19.0,2.0,4.0,19000.0,28000.0,50.0,6.0,1.0,2.0,3.0,0.6111111111111112,30600.0,39000.0,16.666666666666664,3.0,-0.04698333333333333,60.0,2025.0,8.0,Documentary,free,True,True,False,False,False,True,False,Rejected
0.64,37.0,94.0,133.0,4.0,13.0,20.0,0.8271,0.0,0.4915,31.037500000000023,43.55833333333334,3.0,26.0,2.0,2.0,38000.0,38000.0,50.0,3.0,1.0,1.0,1.0,0.6666666666666667,33000.0,33000.0,66.66666666666666,3.0,0.5559666666666666,62.0,2025.0,2.0,TV,basic,True,False,False,False,False,True,False,Needs Review
0.25,28.0,199.0,123.0,3.0,34.0,19.0,0.0,-0.6249,-0.25,80.59772058823532,46.171644736842126,1.0,15.0,1.0,5.0,34666.666666666664,49000.0,40.0,4.0,2.0,0.0,2.0,0.5,27750.0,30000.0,0.0,2.0,0.37067500000000003,34.0,2024.0,12.0,Theater,premium,False,False,True,False,False,True,True,Approved
0.9,31.0,185.0,73.0,3.0,28.0,11.0,0.0,0.8548,0.4404,36.572857142857174,70.50704545454548,3.0,15.0,4.0,4.0,23000.0,23000.0,75.0,3.0,0.0,3.0,0.0,0.0,15000.0,15000.0,66.66666666666666,3.0,0.09613333333333335,132.0,2025.0,12.0,Documentary,free,True,False,True,False,False,True,True,Rejected
